activity_id,assay_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,compound_name,canonical_smiles,molecular_weight,alogp
16668413,CHEMBL3854867,CHEMBL3907533,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,uM,0.004,,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,,
16668414,CHEMBL3854867,CHEMBL3921129,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,uM,0.008,,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,,
16668415,CHEMBL3854867,CHEMBL3941823,7.72,=,IC50,nM,19.0,CHEMBL203,IC50,uM,0.019,,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1C[C@@H](C)N[C@@H](C)C1,,
16668416,CHEMBL3854867,CHEMBL3950549,8.05,=,IC50,nM,9.0,CHEMBL203,IC50,uM,0.009,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,,
16668417,CHEMBL3854867,CHEMBL2110732,8.22,=,IC50,nM,6.0,CHEMBL203,IC50,uM,0.006,DACOMITINIB ANHYDROUS,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,,
16668418,CHEMBL3854867,CHEMBL3959248,8.30,=,IC50,nM,5.0,CHEMBL203,IC50,uM,0.005,,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,,
16668419,CHEMBL3854867,CHEMBL3890186,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,uM,0.008,,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,,
16668420,CHEMBL3854867,CHEMBL3970330,7.58,=,IC50,nM,26.0,CHEMBL203,IC50,uM,0.026,,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,,
16668421,CHEMBL3854867,CHEMBL3899132,7.80,=,IC50,nM,16.0,CHEMBL203,IC50,uM,0.016,,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,,
16668422,CHEMBL3854867,CHEMBL3890751,7.28,=,IC50,nM,53.0,CHEMBL203,IC50,uM,0.053,,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,,
16668423,CHEMBL3854867,CHEMBL3933895,7.52,=,IC50,nM,30.0,CHEMBL203,IC50,uM,0.03,,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,,
16668424,CHEMBL3854867,CHEMBL3958482,7.80,=,IC50,nM,16.0,CHEMBL203,IC50,uM,0.016,,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCCCC1,,
16668425,CHEMBL3854867,CHEMBL3930965,7.54,=,IC50,nM,29.0,CHEMBL203,IC50,uM,0.029,,COc1cc2ncnc(Nc3ccc(Cc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,,
16668426,CHEMBL3854867,CHEMBL3962365,7.64,=,IC50,nM,23.0,CHEMBL203,IC50,uM,0.023,,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1,,
16668427,CHEMBL3854867,CHEMBL3939985,8.00,=,IC50,nM,10.0,CHEMBL203,IC50,uM,0.01,,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,,
16668428,CHEMBL3854867,CHEMBL3977926,7.92,=,IC50,nM,12.0,CHEMBL203,IC50,uM,0.012,,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,,
16668429,CHEMBL3854867,CHEMBL3922922,7.21,=,IC50,nM,61.0,CHEMBL203,IC50,uM,0.061,,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,,
16668430,CHEMBL3854867,CHEMBL3986103,7.21,=,IC50,nM,61.0,CHEMBL203,IC50,uM,0.061,,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,,
16668431,CHEMBL3854867,CHEMBL3957416,7.85,=,IC50,nM,14.0,CHEMBL203,IC50,uM,0.014,,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCOCC1,,
16668432,CHEMBL3854867,CHEMBL3936505,6.41,=,IC50,nM,390.0,CHEMBL203,IC50,uM,0.39,,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,,
16668433,CHEMBL3854867,CHEMBL3968417,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,uM,0.001,,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,,
16668434,CHEMBL3854867,CHEMBL3930506,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,uM,0.002,,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,,
16668435,CHEMBL3854867,CHEMBL3958006,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,uM,0.002,,O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,,
16668436,CHEMBL3854867,CHEMBL3921555,8.05,=,IC50,nM,9.0,CHEMBL203,IC50,uM,0.009,,CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,,
16668437,CHEMBL3854867,CHEMBL3949347,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,uM,0.003,,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,,
16668438,CHEMBL3854867,CHEMBL3948267,8.52,=,IC50,nM,3.0,CHEMBL203,IC50,uM,0.003,,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,,
16668439,CHEMBL3854867,CHEMBL3977504,7.85,=,IC50,nM,14.0,CHEMBL203,IC50,uM,0.014,,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,,
16668440,CHEMBL3854867,CHEMBL3896779,8.10,=,IC50,nM,8.0,CHEMBL203,IC50,uM,0.008,,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,,
16668441,CHEMBL3854867,CHEMBL3969056,8.00,=,IC50,nM,10.0,CHEMBL203,IC50,uM,0.01,,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1,,
16668442,CHEMBL3854867,CHEMBL3967962,8.00,=,IC50,nM,10.0,CHEMBL203,IC50,uM,0.01,,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1,,
16668443,CHEMBL3854867,CHEMBL3921446,7.00,=,IC50,nM,100.0,CHEMBL203,IC50,uM,0.1,,CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(Cc5ccccn5)cc4)ncnc3cn2)CC1,,
16668444,CHEMBL3854867,CHEMBL3981551,7.96,=,IC50,nM,11.0,CHEMBL203,IC50,uM,0.011,,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cn1,,
16668445,CHEMBL3854867,CHEMBL3904257,7.80,=,IC50,nM,16.0,CHEMBL203,IC50,uM,0.016,,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cn1,,
16668446,CHEMBL3854867,CHEMBL939,7.85,=,IC50,nM,14.0,CHEMBL203,IC50,uM,0.014,GEFITINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,
16739489,CHEMBL3857034,CHEMBL553,9.40,=,IC50,nM,0.4,CHEMBL203,IC50,nM,0.4,ERLOTINIB,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,
16739490,CHEMBL3857034,CHEMBL3952877,7.55,=,IC50,nM,28.0,CHEMBL203,IC50,nM,28.0,,COC[C@@H](Nc1ncnc2oc(-c3ccccc3)cc12)c1ccccc1,,
16739491,CHEMBL3857034,CHEMBL3981621,7.03,=,IC50,nM,93.0,CHEMBL203,IC50,nM,93.0,,c1ccc(CNc2ncnc3oc(-c4ccccc4)cc23)cc1,,
16739492,CHEMBL3857034,CHEMBL3961553,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,OC[C@@H](Nc1ncnc2oc(-c3ccc(O)cc3)cc12)c1ccccc1,,
16739493,CHEMBL3857034,CHEMBL3892567,8.41,=,IC50,nM,3.9,CHEMBL203,IC50,nM,3.9,,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)cc12)c1ccccc1,,
16739497,CHEMBL3857034,CHEMBL3973601,7.57,=,IC50,nM,27.0,CHEMBL203,IC50,nM,27.0,,COc1ccc(-c2cc3c(N[C@H](C)c4ccc(F)cc4)ncnc3o2)cc1,,
16739498,CHEMBL3857034,CHEMBL3953210,7.62,=,IC50,nM,24.0,CHEMBL203,IC50,nM,24.0,,COc1ccc(-c2cc3c(N[C@H](C)c4cccc(F)c4)ncnc3o2)cc1,,
16739499,CHEMBL3857034,CHEMBL3925584,7.62,=,IC50,nM,24.0,CHEMBL203,IC50,nM,24.0,,COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4F)ncnc3o2)cc1,,
16739500,CHEMBL3857034,CHEMBL3961961,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,nM,4.0,,COc1ccc(-c2cc3c(N[C@H](CCO)c4ccccc4)ncnc3o2)cc1,,
16739501,CHEMBL3857034,CHEMBL3934461,7.66,=,IC50,nM,22.0,CHEMBL203,IC50,nM,22.0,,COc1ccc(-c2cc3c(NC(CC(N)=O)c4ccccc4)ncnc3o2)cc1,,
16739502,CHEMBL3857034,CHEMBL3972981,7.66,=,IC50,nM,22.0,CHEMBL203,IC50,nM,22.0,,CC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1,,
16739503,CHEMBL3857034,CHEMBL3943438,7.85,=,IC50,nM,14.0,CHEMBL203,IC50,nM,14.0,,COC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1,,
16739504,CHEMBL3857034,CHEMBL3939429,7.13,=,IC50,nM,74.0,CHEMBL203,IC50,nM,74.0,,COc1ccc(-c2cc3c(NCc4ccccc4)ncnc3o2)cc1,,
16739505,CHEMBL3857034,CHEMBL3952157,8.57,=,IC50,nM,2.7,CHEMBL203,IC50,nM,2.7,,COc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3o2)cc1,,
16739506,CHEMBL3857034,CHEMBL3891846,9.22,=,IC50,nM,0.6,CHEMBL203,IC50,nM,0.6,,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN4CCCCC4)cc3)cc12)c1ccccc1,,
16739507,CHEMBL3857034,CHEMBL3960853,8.96,=,IC50,nM,1.1,CHEMBL203,IC50,nM,1.1,,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN4CCOCC4)cc3)cc12)c1ccccc1,,
16739508,CHEMBL3857034,CHEMBL3901622,9.40,=,IC50,nM,0.4,CHEMBL203,IC50,nM,0.4,,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN(C)C)cc3)cc12)c1ccccc1,,
16739509,CHEMBL3857034,CHEMBL3929584,7.54,=,IC50,nM,29.0,CHEMBL203,IC50,nM,29.0,,C=Cc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3o2)cc1,,
16739510,CHEMBL3857034,CHEMBL3928512,8.70,=,IC50,nM,2.0,CHEMBL203,IC50,nM,2.0,,C[C@@H](Nc1ncnc2oc(-c3ccccc3O)cc12)c1ccccc1,,
16739511,CHEMBL3857034,CHEMBL3956112,8.34,=,IC50,nM,4.6,CHEMBL203,IC50,nM,4.6,,C[C@@H](Nc1ncnc2oc(-c3cccc(O)c3)cc12)c1ccccc1,,
16739512,CHEMBL3857034,CHEMBL3919609,8.82,=,IC50,nM,1.5,CHEMBL203,IC50,nM,1.5,,C[C@@H](Nc1ncnc2oc(-c3ccc(O)cc3)cc12)c1ccccc1,,
16739513,CHEMBL3857034,CHEMBL3947406,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,nM,4.0,,COc1ccccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2o1,,
16739514,CHEMBL3857034,CHEMBL3946396,8.15,=,IC50,nM,7.0,CHEMBL203,IC50,nM,7.0,,COc1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3o2)c1,,
16739515,CHEMBL3857034,CHEMBL3975699,7.36,=,IC50,nM,44.0,CHEMBL203,IC50,nM,44.0,,C[C@@H](Nc1ncnc2oc(-c3ccc(C#N)cc3)cc12)c1ccccc1,,
16739516,CHEMBL3857034,CHEMBL3937527,7.25,=,IC50,nM,56.0,CHEMBL203,IC50,nM,56.0,,C[C@@H](Nc1ncnc2oc(-c3ccc(Br)cc3)cc12)c1ccccc1,,
16739517,CHEMBL3857034,CHEMBL3967219,7.89,=,IC50,nM,13.0,CHEMBL203,IC50,nM,13.0,,C[C@@H](Nc1ncnc2oc(-c3ccc(F)cc3)cc12)c1ccccc1,,
16739518,CHEMBL3857034,CHEMBL3908303,7.96,=,IC50,nM,11.0,CHEMBL203,IC50,nM,11.0,,C[C@@H](Nc1ncnc2oc(-c3ccccc3)cc12)c1ccccc1,,
16739519,CHEMBL3857034,CHEMBL3933539,8.28,=,IC50,nM,5.3,CHEMBL203,IC50,nM,5.3,,COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3o2)cc1,,
16739552,CHEMBL3857083,CHEMBL3901622,6.66,=,IC50,nM,217.0,CHEMBL203,IC50,nM,217.0,,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN(C)C)cc3)cc12)c1ccccc1,,
16739553,CHEMBL3857083,CHEMBL3891846,6.71,=,IC50,nM,196.0,CHEMBL203,IC50,nM,196.0,,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN4CCCCC4)cc3)cc12)c1ccccc1,,
16739554,CHEMBL3857083,CHEMBL553,7.06,=,IC50,nM,87.0,CHEMBL203,IC50,nM,87.0,ERLOTINIB,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,
16752236,CHEMBL3860363,CHEMBL3965075,6.33,=,IC50,nM,470.0,CHEMBL203,IC50,uM,0.47,,CCOCc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,,
16752237,CHEMBL3860364,CHEMBL3965075,5.68,=,IC50,nM,2080.0,CHEMBL203,IC50,uM,2.08,,CCOCc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,,
16752239,CHEMBL3860363,CHEMBL3954370,6.58,=,IC50,nM,260.0,CHEMBL203,IC50,uM,0.26,,O=C(Nc1nc2ccccc2n1[C@H]1CC[C@H](O)CC1)c1cccc(C(F)(F)F)c1,,
16752240,CHEMBL3860364,CHEMBL3954370,5.70,=,IC50,nM,2000.0,CHEMBL203,IC50,uM,2.0,,O=C(Nc1nc2ccccc2n1[C@H]1CC[C@H](O)CC1)c1cccc(C(F)(F)F)c1,,
16752242,CHEMBL3860363,CHEMBL3918367,5.86,=,IC50,nM,1370.0,CHEMBL203,IC50,uM,1.37,,Cc1cccc2c1nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,,
16752243,CHEMBL3860364,CHEMBL3918367,4.93,=,IC50,nM,11750.0,CHEMBL203,IC50,uM,11.75,,Cc1cccc2c1nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,,
16752245,CHEMBL3860363,CHEMBL3946259,6.85,=,IC50,nM,140.0,CHEMBL203,IC50,uM,0.14,,Cc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,,
16752248,CHEMBL3860363,CHEMBL3909438,6.55,=,IC50,nM,280.0,CHEMBL203,IC50,uM,0.28,,Cc1ccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@H]3CC[C@H](O)CC3)c2c1,,
16752251,CHEMBL3860363,CHEMBL3937373,7.05,=,IC50,nM,90.0,CHEMBL203,IC50,uM,0.09,,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@H]3CC[C@H](O)CC3)c12,,
16752252,CHEMBL3860364,CHEMBL3937373,6.17,=,IC50,nM,680.0,CHEMBL203,IC50,uM,0.68,,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@H]3CC[C@H](O)CC3)c12,,
16752254,CHEMBL3860368,CHEMBL3972316,8.86,=,IC50,nM,1.39,CHEMBL203,IC50,nM,1.39,,C=CC(=O)N1CCCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cccc(C)c32)C1,,
16752255,CHEMBL3860369,CHEMBL3972316,7.83,=,IC50,nM,14.84,CHEMBL203,IC50,nM,14.84,,C=CC(=O)N1CCCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cccc(C)c32)C1,,
16752277,CHEMBL3860368,CHEMBL3951434,8.66,=,IC50,nM,2.18,CHEMBL203,IC50,nM,2.18,,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,,
16752278,CHEMBL3860369,CHEMBL3951434,7.34,=,IC50,nM,45.9,CHEMBL203,IC50,nM,45.9,,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,,
16752292,CHEMBL3860368,CHEMBL3939913,8.82,=,IC50,nM,1.51,CHEMBL203,IC50,nM,1.51,,Cc1cccc2nc(NC(=O)c3ccnc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,,
16752293,CHEMBL3860369,CHEMBL3939913,8.58,=,IC50,nM,2.65,CHEMBL203,IC50,nM,2.65,,Cc1cccc2nc(NC(=O)c3ccnc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,,
16752312,CHEMBL3860368,CHEMBL3960167,8.68,=,IC50,nM,2.11,CHEMBL203,IC50,nM,2.11,,Cc1cc(C(=O)Nc2nc3cccc(C)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,,
16752313,CHEMBL3860369,CHEMBL3960167,8.52,=,IC50,nM,3.05,CHEMBL203,IC50,nM,3.05,,Cc1cc(C(=O)Nc2nc3cccc(C)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,,
16752335,CHEMBL3860367,CHEMBL3966111,7.30,=,IC50,nM,50.0,CHEMBL203,IC50,uM,0.05,,C=CC(=O)NCCCn1c(NC(=O)c2cccc(C(F)(F)F)c2)nc2cc(C)ccc21,,
16752336,CHEMBL3860368,CHEMBL3966111,6.28,=,IC50,nM,525.0,CHEMBL203,IC50,nM,525.0,,C=CC(=O)NCCCn1c(NC(=O)c2cccc(C(F)(F)F)c2)nc2cc(C)ccc21,,
16752345,CHEMBL3860367,CHEMBL3953921,7.70,=,IC50,nM,20.0,CHEMBL203,IC50,uM,0.02,,C=CC(=O)N1CCCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,,
16752346,CHEMBL3860368,CHEMBL3953921,7.61,=,IC50,nM,24.7,CHEMBL203,IC50,nM,24.7,,C=CC(=O)N1CCCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,,
16752347,CHEMBL3860369,CHEMBL3953921,6.38,=,IC50,nM,421.0,CHEMBL203,IC50,nM,421.0,,C=CC(=O)N1CCCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,,
16752351,CHEMBL3860367,CHEMBL3982602,4.78,=,IC50,nM,16460.0,CHEMBL203,IC50,uM,16.46,,C=CC(=O)N1CCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)CC1,,
16752352,CHEMBL3860366,CHEMBL3901943,6.08,=,IC50,nM,830.0,CHEMBL203,IC50,uM,0.83,,C=CC(=O)N1CCCCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,,
16752354,CHEMBL3860368,CHEMBL3901943,8.21,=,IC50,nM,6.1,CHEMBL203,IC50,nM,6.1,,C=CC(=O)N1CCCCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,,
16752355,CHEMBL3860369,CHEMBL3901943,7.13,=,IC50,nM,74.9,CHEMBL203,IC50,nM,74.9,,C=CC(=O)N1CCCCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,,
16752361,CHEMBL3860367,CHEMBL3892960,5.17,=,IC50,nM,6810.0,CHEMBL203,IC50,uM,6.81,,C=CC(=O)NC1CCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,,
16752367,CHEMBL3860367,CHEMBL3953221,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,uM,0.004,,C=CC(=O)N[C@H]1CCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,,
16752368,CHEMBL3860372,CHEMBL3953221,7.38,=,IC50,nM,41.4,CHEMBL203,IC50,nM,41.4,,C=CC(=O)N[C@H]1CCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,,
16752369,CHEMBL3860373,CHEMBL3953221,6.26,=,IC50,nM,543.0,CHEMBL203,IC50,nM,543.0,,C=CC(=O)N[C@H]1CCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,,
16752372,CHEMBL3860367,CHEMBL3973973,7.22,=,IC50,nM,60.0,CHEMBL203,IC50,uM,0.06,,C=CC(=O)N[C@@H]1CCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,,
16752373,CHEMBL3860372,CHEMBL3973973,6.39,=,IC50,nM,409.0,CHEMBL203,IC50,nM,409.0,,C=CC(=O)N[C@@H]1CCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,,
16752383,CHEMBL3860367,CHEMBL3959632,8.40,=,IC50,nM,4.0,CHEMBL203,IC50,uM,0.004,,C=CC(=O)Nc1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1,,
16752384,CHEMBL3860368,CHEMBL3959632,6.87,=,IC50,nM,134.8,CHEMBL203,IC50,nM,134.8,,C=CC(=O)Nc1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1,,
16752385,CHEMBL3860369,CHEMBL3959632,5.98,=,IC50,nM,1041.0,CHEMBL203,IC50,nM,1041.0,,C=CC(=O)Nc1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1,,
16752388,CHEMBL3860366,CHEMBL3961202,4.65,=,IC50,nM,22310.0,CHEMBL203,IC50,uM,22.31,,C=CC(=O)N(C)c1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1,,
16752389,CHEMBL3860367,CHEMBL3961202,8.00,=,IC50,nM,10.0,CHEMBL203,IC50,uM,0.01,,C=CC(=O)N(C)c1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1,,
16752390,CHEMBL3860368,CHEMBL3961202,6.74,=,IC50,nM,181.0,CHEMBL203,IC50,nM,181.0,,C=CC(=O)N(C)c1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1,,
16752391,CHEMBL3860369,CHEMBL3961202,6.18,=,IC50,nM,660.0,CHEMBL203,IC50,nM,660.0,,C=CC(=O)N(C)c1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1,,
16752404,CHEMBL3860368,CHEMBL3787344,8.38,=,IC50,nM,4.18,CHEMBL203,IC50,nM,4.18,NAZARTINIB,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,,
16752405,CHEMBL3860369,CHEMBL3787344,8.21,=,IC50,nM,6.11,CHEMBL203,IC50,nM,6.11,NAZARTINIB,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,,
16752448,CHEMBL3860368,CHEMBL3353410,8.60,=,IC50,nM,2.5,CHEMBL203,IC50,nM,2.5,OSIMERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,
16752449,CHEMBL3860369,CHEMBL3353410,8.39,=,IC50,nM,4.1,CHEMBL203,IC50,nM,4.1,OSIMERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,
16752452,CHEMBL3860368,CHEMBL3545308,8.39,=,IC50,nM,4.1,CHEMBL203,IC50,nM,4.1,ROCILETINIB,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,,
16752453,CHEMBL3860369,CHEMBL3545308,7.86,=,IC50,nM,13.8,CHEMBL203,IC50,nM,13.8,ROCILETINIB,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,,
16756448,CHEMBL3861200,CHEMBL3947759,6.97,=,IC50,nM,106.0,CHEMBL203,IC50,nM,106.0,,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4ccnc4)cc3)ncc2Cl)c1,,
16756449,CHEMBL3861200,CHEMBL3977022,6.99,=,IC50,nM,103.4,CHEMBL203,IC50,nM,103.4,,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4cncn4)cc3)ncc2Cl)c1,,
16756450,CHEMBL3861200,CHEMBL3956430,8.04,=,IC50,nM,9.1,CHEMBL203,IC50,nM,9.1,,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4ccnc4)cc3)ncc2F)c1,,
